OBJECTID,HUD_ID,PROJECT,PROJ_ADD,PROJ_CTY,PROJ_ST,PROJ_ZIP,STATE_ID,CONTACT,COMPANY,CO_ADD,CO_CTY,CO_ST,CO_ZIP,CO_TEL,ALLOCAMT,N_UNITS,LI_UNITS,N_0BR,N_1BR,N_2BR,N_3BR,N_4BR,INC_CEIL,LOW_CEIL,CEILUNIT,YR_PIS,YR_ALLOC,NON_PROF,BASIS,BOND,MFF_RA,FMHA_514,FMHA_515,FMHA_538,HOME,HOME_AMT,TCAP,TCAP_AMT,CDBG,CDBG_AMT,FHA,HOPEVI,HPVI_AMT,TCEP,TCEP_AMT,RENTASSIST,TRGT_POP,TRGT_FAM,TRGT_ELD,TRGT_DIS,TRGT_HML,TRGT_OTHER,TRGT_SPC,TYPE,CREDIT,N_UNITSR,LI_UNITR,DDA,QCT,NONPROG,DATANOTE,METRO_TRACT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,CBSA,CBSA_NM,NECTA,NECTA_NM,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,x,y
36905,OHA20140065,KINGSBURY TOWER APTS,9615 HOUGH AVE,CLEVELAND,OH,44106,120126,,,,,,,,417265,129,,,,,,,,,,2014,2012,,1,2,1,,2,,2,0,,,,,,,,,,,2,,,,,,,2,1,129,129,0,1,,,1,39,Cuyahoga,35,118602,2,2007,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,9615 Hough Ave,,Cleveland,OH,44106,1581,,44106,15,4,44106158115,S,,,,1,,,A,,90% Overall probable correctness,41.510896,-81.619651,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118602,390351186022,-9085857.988,5087993.2901
36907,OHA20070042,ERIEVIEW HOMES II,3223 E 119TH ST,CLEVELAND,OH,44120,60050,,,,,,,,,57,57,0,0,0,41,16,2,,,2007,2008,1,,,,,,,,,,,,,,,,,,4,2,,,,,,,3,3,57,57,0,1,,PREVIOUSLY LISTED AS OHA2007735.,1,39,Cuyahoga,35,119800,6,6003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3223 E 119th St,,Cleveland,OH,44120,3824,,44120,23,7,44120382423,S,,,,1,,,A,,90% Overall probable correctness,41.470584,-81.599109,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035119800,390351198006,-9083571.2631,5082002.4552
36921,OHA20090050,COGSWELL HALL,7200 FRANKLIN BLVD,CLEVELAND,OH,44102,70005,,,,,,,,45056,40,40,40,0,0,0,0,2,,,2009,2010,1,,,,,,,,,,,,,,,,,,4,1,2,2,2,2,1,UNSPECIFIED,3,3,40,40,0,1,,,1,39,Cuyahoga,35,101901,1,1000,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7200 Franklin Blvd,,Cleveland,OH,44102,2966,,44102,99,8,44102296699,H,,,,1,,,A,,90% Overall probable correctness,41.480934,-81.734605,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035101901,390351019011,-9098654.6088,5083540.2307
36922,OHA20110055,GARDEN VALLEY PHASE III,7230 KINSMAN RD,CLEVELAND,OH,44104,10-0088,,,,,,,,,69,69,0,4,37,23,5,,,,2011,2012,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,69,69,0,1,,PREVIOUSLY LISTED AS OHA2011832.,1,39,Cuyahoga,35,114700,1,1015,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7230 Kinsman Rd,,Cleveland,OH,44104,4149,,44104,99,1,44104414999,H,,,,1,,,A,,90% Overall probable correctness,41.479064,-81.637444,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035114700,390351147001,-9087838.6957,5083262.3729
36927,OHA20110080,INDEPENDENCE PLACE,4019 PROSPECT AVE,CLEVELAND,OH,44103,90050,,,,,,,,,22,22,22,0,0,0,0,2,,,2011,2012,1,,,,,,,1,1192871,,,,,,,,,,1,1,0,0,0,1,0,,2,2,22,22,0,2,,PREVIOUSLY LISTED AS OHA2011867.,1,39,Cuyahoga,35,108701,1,1001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,4019 Prospect Ave,,Cleveland,OH,44103,4317,,44103,99,5,44103431799,H,,,,1,,,A,,90% Overall probable correctness,41.502453,-81.657166,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035108701,390351087011,-9090034.1387,5086738.2528
36930,OHA20140100,MAPLE PARK PLACE,16000 MAPLE PARK DR,MAPLE HEIGHTS,OH,44137,120107,,,,,,,,270158,48,,,,,,,,,,2014,2013,,2,2,1,,2,,2,0,,,,,,,,,,,1,2,1,2,2,2,,1,1,48,48,0,2,,,1,39,Cuyahoga,35,171205,1,1002,Cuyahoga,35,47306,Maple Heights,47306,Maple Heights city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,3024,S,,16000 Maple Park Dr,,Maple Heights,OH,44137,2675,,44137,99,3,44137267599,H,,,,1,,,A,,90% Overall probable correctness,41.400529,-81.56885,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3947306,39035171205,390351712051,-9080202.8466,5071600.3175
36942,OHA20070075,LIBERTY AT ST CLAIR,10004 ST CLAIR AVE,CLEVELAND,OH,44108,50055,,,,,,,,829562,88,72,88,0,0,0,0,2,,,2007,2008,1,1,2,,,2,,1,750000,,,1,500000,,,,,,,1,0,0,0,1,0,,1,3,88,72,0,1,,,1,39,Cuyahoga,35,116400,1,1002,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,10004 Saint Clair Ave,,Cleveland,OH,44108,1987,,44108,99,0,44108198799,H,,,,1,,,A,,90% Overall probable correctness,41.53655,-81.619983,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035116400,390351164001,-9085894.9461,5091807.7172
36944,OHA20090060,EDGEWOOD PARK,3215 E 55TH ST,CLEVELAND,OH,44127,70015,,,,,,,,78870,71,63,71,0,0,0,0,2,,,2009,2009,,,,,,,,1,750000,,,,,,,,,,,1,0,0,0,1,0,,1,2,71,63,0,1,,,1,39,Cuyahoga,35,114900,4,4005,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3215 E 55th St,,Cleveland,OH,44127,1597,,44127,99,2,44127159799,H,,,,1,,,A,,90% Overall probable correctness,41.471156,-81.651138,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035114900,390351149004,-9089363.1049,5082087.435
36951,OHA20110095,LIBRARY COURT SENIOR HOUSING,16301 CHAGRIN BLVD,SHAKER HEIGHTS,OH,44120,90093,,,,,,,,,44,44,0,12,32,0,0,2,,,2011,2012,,,,,,,,,,,,,,,,,1,2318915,4,1,0,1,0,0,0,,1,4,44,44,0,2,,PREVIOUSLY LISTED AS OHA2011863.,1,39,Cuyahoga,35,183402,1,1021,Cuyahoga,35,71682,Shaker Heights,71682,Shaker Heights city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,4764,S,,16301 Chagrin Blvd,,Shaker Heights,OH,44120,3770,,44120,99,4,44120377099,H,,,,1,,,A,,90% Overall probable correctness,41.464617,-81.567157,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3971682,39035183402,390351834021,-9080014.3827,5081116.0058
36985,OHA20110142,ST LUKE'S HOSPITAL APTS PHASE I,11311 SHAKER BLVD,CLEVELAND,OH,44104,90013,,,,,,,,,72,72,5,62,5,0,0,2,,,2011,2012,,,,,,,,,,,,,,,,,1,1776920,4,1,0,1,0,0,0,,2,4,72,72,0,1,,AKA ST LUKE'S MANOR PHASE I.,1,39,Cuyahoga,35,119300,3,3006,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,11311 Shaker Blvd,,Cleveland,OH,44104,3836,,44104,99,9,44104383699,H,,,,1,,,A,,90% Overall probable correctness,41.484429,-81.605929,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035119300,390351193003,-9084330.462,5084059.5639
36991,OHA20140235,WESTERLY III,14312 DETROIT AVE,LAKEWOOD,OH,44107,120132,,,,,,,,417105,112,,,,,,,,,,2014,2014,,1,2,1,,2,,2,0,,,,,,,,,,,2,,,,,,,2,1,112,112,0,2,,,1,39,Cuyahoga,35,160500,3,3004,Cuyahoga,35,41664,Lakewood,41664,Lakewood city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,2628,S,,14312 Detroit Ave,,Lakewood,OH,44107,4418,,44107,99,9,44107441899,H,,,,1,,,A,,90% Overall probable correctness,41.485589,-81.794012,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3941664,39035160500,390351605003,-9105267.7658,5084231.9382
37002,OHA20090145,ST RITA SENIOR HOUSING,10614 GRANGER RD,GARFIELD HEIGHTS,OH,44125,70064,,,,,,,,77432,63,63,0,5,58,0,0,2,,,2009,2010,1,,,,,,,,,,,,,,,,,,4,1,0,1,0,0,0,,1,2,63,63,0,2,,,1,39,Cuyahoga,35,154501,3,3003,Cuyahoga,35,29428,Garfield Heights,29428,Garfield Heights city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1866,S,,10614 Granger Rd,,Garfield Heights,OH,44125,3165,,44125,99,1,44125316599,H,,,,1,,,A,,90% Overall probable correctness,41.416901,-81.611241,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3929428,39035154501,390351545013,-9084921.7911,5074030.3138
37005,OHA20090160,VALLEYVIEW PHASE II,2556 W SIXTH ST,CLEVELAND,OH,44113,70002,,,,,,,,90085,87,58,0,0,63,22,2,2,,,2009,2010,,,,,,,,,,,,,,,,,,,4,1,1,0,0,0,0,,1,2,87,58,0,1,,,1,39,Cuyahoga,35,104200,1,1052,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,2556 W 6th St,,Cleveland,OH,44113,4564,,44113,56,7,44113456456,S,,,,2,,,A,,80% Overall probable correctness,41.478545,-81.680317,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035104200,390351042001,-9092611.2963,5083185.2576
37024,OHA20070134,RIVERSIDE PARK HOMES,18046 PARKMOUNT AVE,CLEVELAND,OH,44135,60003,,,,,,,,,90,90,0,24,10,38,18,2,,,2007,2008,1,,,,,,,,,,,,,,,,,,4,1,0,1,0,0,0,,1,1,90,90,0,2,,PREVIOUSLY LISTED AS OHA2007728.,1,39,Cuyahoga,35,123700,1,1003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,18046 Parkmount Ave,,Cleveland,OH,44135,4128,,44135,46,8,44135412846,S,,,,1,,,A,,90% Overall probable correctness,41.428476,-81.827345,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035123700,390351237001,-9108978.3784,5075748.6903
37027,OHA20090170,VILLAGE GREEN ELDERLY,18221 EUCLID AVE,CLEVELAND,OH,44112,07-0027,,,,,,,,76561,50,50,0,2,48,0,0,2,,,2009,2010,,,,,,,,,,,,,,,,,,,4,1,0,1,0,0,0,,1,2,50,50,0,1,,,1,39,Cuyahoga,35,117900,1,1001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,18221 Euclid Ave,,Cleveland,OH,44112,1040,,44112,99,5,44112104099,H,,,,1,,,A,,90% Overall probable correctness,41.556263,-81.551487,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035117900,390351179001,-9078270.0063,5094739.8204
37028,OHA20090171,WADE CHATEAU APTS,9501 WADE PARK AVE,CLEVELAND,OH,44106,70161,,,,,,,,,42,42,0,32,10,0,0,,,,2009,2010,1,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,,2,1,42,42,0,1,,"PREVIOUSLY LISTED AS OHA2009802, OHA2008265.",1,39,Cuyahoga,35,118602,1,1001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,9501 Wade Park Ave,,Cleveland,OH,44106,4000,,44106,99,3,44106400099,H,,,,1,,,A,,90% Overall probable correctness,41.515998,-81.619904,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118602,390351186021,-9085886.1519,5088751.7728
37064,OHA20120035,CLEVELAND NSP HOMES I,2819 E 124TH ST,CLEVELAND,OH,44120,110110,,,,,,,,,41,41,0,0,0,26,15,2,,,2012,2013,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,41,41,0,1,,,1,39,Cuyahoga,35,119402,2,2001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,2819 E 124th St,,Cleveland,OH,44120,2130,,44120,19,3,44120213019,S,,,,1,,,A,,90% Overall probable correctness,41.480914,-81.596676,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035119402,390351194022,-9083300.4227,5083537.2589
37070,OHA20060100,GORDON SQUARE HOMES,7001 DETROIT AVE,CLEVELAND,OH,44102,40085,,,,,,,,633335,85,85,11,66,8,0,0,2,,,2006,2007,1,2,,,,2,,,,,,,,,,,,,,2,,,,,,,2,3,85,85,,1,,PREVIOUSLY LISTED AS OHA1988220.,1,39,Cuyahoga,35,101200,1,1016,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7001 Detroit Ave,,Cleveland,OH,44102,3049,,44102,99,5,44102304999,H,,,,1,,,A,,90% Overall probable correctness,41.483067,-81.733349,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035101200,390351012001,-9098514.7915,5083857.1767
37073,OHA20060115,HOUGH HOMES,1392 LAKEVIEW RD,CLEVELAND,OH,44106,40005,,,,,,,,1039769,66,66,0,0,0,33,33,2,,,2006,2007,1,1,,,,,,,,,,,,,,,,,4,2,,,,,,,1,3,66,66,,1,,,1,39,Cuyahoga,35,118500,1,1013,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1392 Lakeview Rd,,Cleveland,OH,44106,1470,,44106,92,2,44106147092,S,,,,1,,,A,,90% Overall probable correctness,41.520782,-81.600421,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118500,390351185001,-9083717.3142,5089463.0348
37076,OHA20070155,STOCKYARD HOMES,3399 W 65TH ST,CLEVELAND,OH,44102,50053,,,,,,,,494239,30,30,0,0,0,20,10,2,1,18,2007,2007,1,1,2,,,2,,2,0,,,1,350000,,,,,,4,2,,,,,,,1,3,30,30,0,1,,PREVIOUSLY LISTED AS OHA2006205.,1,39,Cuyahoga,35,105100,4,4005,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3399 W 65th St,,Cleveland,OH,44102,5518,,44102,99,2,44102551899,S,,,,1,,,A,,90% Overall probable correctness,41.46188,-81.730161,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035105100,390351051004,-9098159.905,5080709.4281
37081,OHA20070170,VALLEYVIEW PHASE I,2556 W SIXTH ST,CLEVELAND,OH,44113,05-0004,,,,,,,,600000,102,68,0,19,65,16,2,2,1,40,2007,2008,1,1,2,,,2,,2,0,,,1,2500000,,1,0,,,4,1,1,0,0,0,0,,1,3,102,68,0,1,,,1,39,Cuyahoga,35,104200,1,1052,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,2556 W 6th St,,Cleveland,OH,44113,4564,,44113,56,7,44113456456,S,,,,2,,,A,,80% Overall probable correctness,41.478545,-81.680317,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035104200,390351042001,-9092611.2963,5083185.2576
37090,OHA20120060,GREATER ABYSSINIA,10401 SUPERIOR AVE,CLEVELAND,OH,44106,OH-13-110114,,,,,,,,,69,69,17,52,0,0,0,2,,,2012,2013,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,69,69,0,2,,,1,39,Cuyahoga,35,118101,3,3006,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,10401 Superior Ave,,Cleveland,OH,44106,1132,,44106,99,0,44106113299,H,,,,1,,,A,,90% Overall probable correctness,41.521734,-81.616664,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118101,390351181013,-9085525.4767,5089604.5799
37094,OHA20120080,ST JOHN'S VILLAGE WEST FAMILY HOMES,3742 STANLEY TOLLIVER AVE,CLEVELAND,OH,44115,100020,,,,,,,,,40,40,0,0,0,16,24,2,,,2012,2013,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,3,40,40,0,2,,,1,39,Cuyahoga,35,108701,1,1032,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3742 Stanley Tolliver Ave,,Cleveland,OH,44115,3068,,44115,42,2,44115306842,S,,,,1,,,A,,90% Overall probable correctness,41.497793,-81.660474,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035108701,390351087011,-9090402.3836,5086045.622
